Time,HR,BR,Posture,Activity,PeakAcceleration,BatteryVolts,BatteryLevel,BRAmplitude,ECGAmplitude,ECGNoise,HRConfidence,HRV,ROGTime,ROG,DeviceTemp,StatusInfo,LinkQuality,RSSI,TxPower,CoreTemp,AuxADC1,AuxADC2,AuxADC3,ImpulseLoad,WalkSteps,RunSteps,Bounds,Jumps,MinorImpacts,MajorImpacts,AvForceDevRate,AvStepImpulse,AvStepPeriod,JumpFlightTime,PeakAccelPhi,peakAccelTheta
03/05/2020 20:51:33.436,90,15.0,-32,0.01,0.06,4.136,89,3444.000,0.004300,0.000080,100,60,3,1857,36.0,16512,255,-128,-128,37.4,427,427,497,29,8,0,0,0,0,0,0.00,0.00,0.000,0.00,148,158
03/05/2020 20:51:34.436,89,15.0,-32,0.01,0.04,4.136,89,3454.000,0.004300,0.000060,100,60,3,1858,36.0,16512,255,-128,-128,37.4,431,437,501,29,8,0,0,0,0,0,0.00,0.00,0.000,0.00,148,156
03/05/2020 20:51:35.436,85,15.0,-31,0.01,0.03,4.136,89,5620.000,0.004240,0.000060,100,60,3,1859,36.0,16512,255,-128,-128,37.4,432,438,501,29,8,0,0,0,0,0,0.00,0.00,0.000,0.00,150,157
03/05/2020 20:51:36.436,81,15.0,-31,0.01,0.04,4.136,89,8572.000,0.004240,0.000060,100,60,3,1860,36.0,16512,255,-128,-128,37.4,431,437,501,29,8,0,0,0,0,0,0.00,0.00,0.000,0.00,146,163
03/05/2020 20:51:37.436,80,15.0,-32,0.01,0.03,4.136,89,7304.000,0.004180,0.000040,100,60,3,1861,36.0,16512,255,-128,-128,37.4,432,438,501,29,8,0,0,0,0,0,0.00,0.00,0.000,0.00,148,162
03/05/2020 20:51:38.436,81,15.0,-32,0.01,0.03,4.136,89,6874.000,0.004180,0.000040,100,60,3,1862,36.0,16512,255,-128,-128,37.4,431,437,501,29,8,0,0,0,0,0,0.00,0.00,0.000,0.00,148,156
03/05/2020 20:51:39.436,81,15.0,-32,0.01,0.03,4.136,89,6390.000,0.004320,0.000060,100,60,3,1863,36.0,16512,255,-128,-128,37.4,432,436,501,29,8,0,0,0,0,0,0.00,0.00,0.000,0.00,147,159
03/05/2020 20:51:40.436,79,15.0,-31,0.01,0.03,4.136,89,5591.000,0.004320,0.000040,100,60,3,1864,36.0,16512,255,-128,-128,37.4,435,442,508,29,8,0,0,0,0,0,0.00,0.00,0.000,0.00,149,158
03/05/2020 20:51:41.436,77,15.0,-32,0.01,0.03,4.136,89,5988.000,0.004340,0.000040,100,60,3,1865,36.0,16512,255,-128,-128,37.4,430,435,500,29,8,0,0,0,0,0,0.00,0.00,0.000,0.00,147,162
03/05/2020 20:51:42.436,79,15.0,-32,0.01,0.04,4.136,89,5270.000,0.004340,0.000060,100,60,3,1866,36.0,16512,255,-128,-128,37.4,430,436,500,29,8,0,0,0,0,0,0.00,0.00,0.000,0.00,146,156
03/05/2020 20:51:43.436,79,15.0,-32,0.01,0.03,4.136,89,5102.000,0.004280,0.000060,100,60,3,1867,36.0,16512,255,-128,-128,37.4,430,435,500,29,8,0,0,0,0,0,0.00,0.00,0.000,0.00,149,159
03/05/2020 20:51:44.436,77,15.0,-32,0.01,0.03,4.136,89,4619.000,0.004280,0.000040,100,60,3,1868,36.0,16512,255,-128,-128,37.4,430,435,500,29,8,0,0,0,0,0,0.00,0.00,0.000,0.00,149,158
03/05/2020 20:51:45.436,75,15.0,-32,0.01,0.04,4.136,89,4658.000,0.004300,0.000040,100,60,3,1869,36.0,16512,255,-128,-128,37.4,430,436,501,29,8,0,0,0,0,0,0.00,0.00,0.000,0.00,145,161
03/05/2020 20:51:46.436,76,15.0,-32,0.01,0.03,4.136,89,4114.000,0.004300,0.000040,100,60,3,1870,36.0,16512,255,-128,-128,37.4,424,421,482,29,8,0,0,0,0,0,0.00,0.00,0.000,0.00,147,158
03/05/2020 20:51:47.436,76,15.0,-31,0.01,0.03,4.136,89,4153.000,0.004260,0.000040,100,60,3,1871,36.0,16512,255,-128,-128,37.4,430,436,501,29,8,0,0,0,0,0,0.00,0.00,0.000,0.00,149,157
03/05/2020 20:51:48.436,74,15.0,-32,0.01,0.04,4.136,89,3713.000,0.004260,0.000040,100,61,3,1872,36.0,16512,255,-128,-128,37.4,448,454,500,29,8,0,0,0,0,0,0.00,0.00,0.000,0.00,145,159
03/05/2020 20:51:49.436,73,15.0,-32,0.01,0.04,4.136,89,4056.000,0.004320,0.000040,100,61,3,1873,36.0,16512,255,-128,-128,37.4,447,450,504,29,8,0,0,0,0,0,0.00,0.00,0.000,0.00,147,153
03/05/2020 20:51:50.436,75,15.0,-32,0.01,0.03,4.136,89,3712.000,0.004320,0.000040,100,61,3,1874,36.0,16512,255,-128,-128,37.4,444,447,503,29,8,0,0,0,0,0,0.00,0.00,0.000,0.00,149,159
03/05/2020 20:51:51.436,73,15.0,-32,0.01,0.03,4.136,89,3825.000,0.004340,0.000040,100,62,3,1875,36.0,16512,255,-128,-128,37.4,440,444,503,29,8,0,0,0,0,0,0.00,0.00,0.000,0.00,145,156
03/05/2020 20:51:52.436,70,15.0,-32,0.01,0.03,4.136,89,3593.000,0.004340,0.000040,100,62,3,1876,36.0,16512,255,-128,-128,37.4,438,442,503,29,8,0,0,0,0,0,0.00,0.00,0.000,0.00,147,155
03/05/2020 20:51:53.436,71,15.0,-32,0.01,0.03,4.136,89,3606.000,0.004340,0.000040,100,62,3,1877,36.0,16512,255,-128,-128,37.4,443,445,503,29,8,0,0,0,0,0,0.00,0.00,0.000,0.00,147,161
03/05/2020 20:51:54.436,74,15.0,-31,0.01,0.03,4.136,89,3604.000,0.004340,0.000040,100,62,3,1878,36.0,16512,255,-128,-128,37.4,437,442,502,29,8,0,0,0,0,0,0.00,0.00,0.000,0.00,148,155
03/05/2020 20:51:55.436,74,15.0,-31,0.01,0.03,4.136,89,3669.000,0.004300,0.000040,100,63,3,1879,36.0,16512,255,-128,-128,37.4,429,439,497,29,8,0,0,0,0,0,0.00,0.00,0.000,0.00,146,159
03/05/2020 20:51:56.436,72,15.0,-31,0.01,0.03,4.136,89,3406.000,0.004300,0.000040,100,63,3,1880,36.0,16512,255,-128,-128,37.4,435,441,502,29,8,0,0,0,0,0,0.00,0.00,0.000,0.00,147,156
03/05/2020 20:51:57.436,71,15.0,-32,0.01,0.03,4.136,89,3354.000,0.004340,0.000040,100,63,3,1881,36.0,16512,255,-128,-128,37.4,434,440,502,29,8,0,0,0,0,0,0.00,0.00,0.000,0.00,149,155
03/05/2020 20:51:58.436,73,15.0,-32,0.01,0.03,4.136,89,3328.000,0.004340,0.000040,100,63,3,1882,36.0,16512,255,-128,-128,37.4,436,440,502,29,8,0,0,0,0,0,0.00,0.00,0.000,0.00,149,158
03/05/2020 20:51:59.436,74,15.0,-31,0.01,0.04,4.136,89,3319.000,0.004340,0.000040,100,63,3,1883,36.0,16512,255,-128,-128,37.4,434,440,501,29,8,0,0,0,0,0,0.00,0.00,0.000,0.00,149,154
03/05/2020 20:52:00.436,73,15.0,-32,0.01,0.03,4.136,89,3272.000,0.004340,0.000040,100,64,3,1884,36.0,16512,255,-128,-128,37.4,454,457,511,29,8,0,0,0,0,0,0.00,0.00,0.000,0.00,145,159
03/05/2020 20:52:01.436,74,15.0,-31,0.01,0.03,4.136,89,3358.000,0.004340,0.000040,100,64,3,1885,36.0,16512,255,-128,-128,37.4,439,444,502,29,8,0,0,0,0,0,0.00,0.00,0.000,0.00,149,159
03/05/2020 20:52:02.436,74,15.0,-31,0.01,0.04,4.136,89,3276.000,0.004340,0.000040,100,64,3,1886,36.0,16512,255,-128,-128,37.4,438,442,503,29,8,0,0,0,0,0,0.00,0.00,0.000,0.00,147,154
03/05/2020 20:52:03.436,73,15.0,-31,0.01,0.03,4.136,89,3032.000,0.004340,0.000040,100,64,3,1887,36.0,16512,255,-128,-128,37.4,438,442,502,29,8,0,0,0,0,0,0.00,0.00,0.000,0.00,149,157
03/05/2020 20:52:04.436,73,15.0,-32,0.02,0.03,4.136,89,3521.000,0.004340,0.000040,100,63,3,1888,36.0,16512,255,-128,-128,37.4,440,443,510,29,8,0,0,0,0,0,0.00,0.00,0.000,0.00,145,161
03/05/2020 20:52:05.436,76,15.0,-32,0.01,0.04,4.136,89,3124.000,0.004340,0.000040,100,63,3,1889,36.0,16512,255,-128,-128,37.4,436,442,501,29,8,0,0,0,0,0,0.00,0.00,0.000,0.00,148,158
03/05/2020 20:52:06.436,78,15.0,-31,0.01,0.04,4.136,89,3273.000,0.004340,0.000040,100,63,3,1890,36.0,16512,255,-128,-128,37.4,438,443,502,29,8,0,0,0,0,0,0.00,0.00,0.000,0.00,149,159
03/05/2020 20:52:07.436,78,15.0,-31,0.01,0.03,4.136,89,3103.000,0.004340,0.000040,100,63,3,1891,36.0,16512,255,-128,-128,37.4,442,445,503,29,8,0,0,0,0,0,0.00,0.00,0.000,0.00,147,157
03/05/2020 20:52:08.436,78,15.0,-32,0.01,0.03,4.136,89,4065.000,0.004340,0.000040,100,63,3,1892,36.0,16512,255,-128,-128,37.4,439,443,502,29,8,0,0,0,0,0,0.00,0.00,0.000,0.00,145,161
03/05/2020 20:52:09.436,81,15.0,-32,0.01,0.03,4.136,89,3782.000,0.004320,0.000040,100,63,3,1893,36.0,16512,255,-128,-128,37.4,438,443,502,29,8,0,0,0,0,0,0.00,0.00,0.000,0.00,145,161
03/05/2020 20:52:10.436,80,15.0,-32,0.01,0.03,4.136,89,3954.000,0.004320,0.000040,100,63,3,1894,36.0,16512,255,-128,-128,37.4,440,444,503,29,8,0,0,0,0,0,0.00,0.00,0.000,0.00,149,157
03/05/2020 20:52:11.436,77,15.0,-32,0.01,0.03,4.136,89,4057.000,0.004320,0.000040,100,63,3,1895,36.0,16512,255,-128,-128,37.4,438,437,497,29,8,0,0,0,0,0,0.00,0.00,0.000,0.00,145,158
03/05/2020 20:52:12.436,77,15.0,-33,0.01,0.03,4.136,89,4171.000,0.004320,0.000040,100,63,3,1896,36.0,16512,255,-128,-128,37.4,438,442,502,29,8,0,0,0,0,0,0.00,0.00,0.000,0.00,147,157
03/05/2020 20:52:13.436,79,15.0,-32,0.01,0.03,4.136,89,4252.000,0.004380,0.000040,100,63,3,1897,36.0,16512,255,-128,-128,37.4,438,442,502,29,8,0,0,0,0,0,0.00,0.00,0.000,0.00,148,158
03/05/2020 20:52:14.436,81,15.0,-32,0.01,0.03,4.136,89,4337.000,0.004380,0.000060,100,63,3,1898,36.0,16512,255,-128,-128,37.4,438,443,502,29,8,0,0,0,0,0,0.00,0.00,0.000,0.00,149,159
03/05/2020 20:52:15.436,77,15.0,-32,0.01,0.02,4.136,89,4148.000,0.004380,0.000060,100,63,3,1899,36.0,16512,255,-128,-128,37.4,437,442,501,29,8,0,0,0,0,0,0.00,0.00,0.000,0.00,147,161
03/05/2020 20:52:16.436,76,15.0,-32,0.01,0.03,4.136,89,5002.000,0.004380,0.000040,100,63,3,1900,36.0,16512,255,-128,-128,37.4,440,445,506,29,8,0,0,0,0,0,0.00,0.00,0.000,0.00,144,161
03/05/2020 20:52:17.436,79,15.0,-32,0.01,0.04,4.136,89,4617.000,0.004340,0.000040,100,63,3,1901,36.0,16512,255,-128,-128,37.4,436,441,501,29,8,0,0,0,0,0,0.00,0.00,0.000,0.00,146,158
03/05/2020 20:52:18.436,77,15.0,-31,0.01,0.04,4.136,89,4680.000,0.004340,0.000040,100,63,3,1902,36.0,16512,255,-128,-128,37.4,435,440,501,29,8,0,0,0,0,0,0.00,0.00,0.000,0.00,146,157
03/05/2020 20:52:19.436,75,15.0,-31,0.01,0.03,4.136,89,4285.000,0.004360,0.000040,100,63,3,1903,36.0,16512,255,-128,-128,37.4,434,440,501,29,8,0,0,0,0,0,0.00,0.00,0.000,0.00,149,157
03/05/2020 20:52:20.436,75,16.0,-32,0.01,0.03,4.136,89,4474.000,0.004360,0.000040,100,62,3,1904,36.0,16512,255,-128,-128,37.4,430,432,500,29,8,0,0,0,0,0,0.00,0.00,0.000,0.00,145,161
03/05/2020 20:52:21.436,77,16.0,-32,0.01,0.03,4.136,89,4109.000,0.004360,0.000040,100,62,3,1905,36.0,16512,255,-128,-128,37.4,436,440,501,29,8,0,0,0,0,0,0.00,0.00,0.000,0.00,146,153
03/05/2020 20:52:22.436,77,16.0,-33,0.01,0.03,4.136,89,4176.000,0.004360,0.000060,100,62,3,1906,36.0,16512,255,-128,-128,37.4,435,440,501,29,8,0,0,0,0,0,0.00,0.00,0.000,0.00,146,156
03/05/2020 20:52:23.436,76,16.0,-32,0.01,0.03,4.136,89,3880.000,0.004340,0.000040,100,62,3,1907,36.0,16512,255,-128,-128,37.4,435,440,501,29,8,0,0,0,0,0,0.00,0.00,0.000,0.00,145,156
03/05/2020 20:52:24.436,77,16.0,-32,0.01,0.04,4.136,89,3889.000,0.004340,0.000040,100,61,3,1908,36.0,16512,255,-128,-128,37.4,435,440,501,29,8,0,0,0,0,0,0.00,0.00,0.000,0.00,147,156
03/05/2020 20:52:25.436,79,16.0,-32,0.01,0.03,4.136,89,3638.000,0.004360,0.000060,100,61,3,1909,36.0,16512,255,-128,-128,37.4,433,439,502,29,8,0,0,0,0,0,0.00,0.00,0.000,0.00,148,158
03/05/2020 20:52:26.436,77,16.0,-32,0.01,0.03,4.136,89,3673.000,0.004360,0.000040,100,61,3,1910,36.0,16512,255,-128,-128,37.4,434,440,501,29,8,0,0,0,0,0,0.00,0.00,0.000,0.00,150,158
03/05/2020 20:52:27.436,76,16.0,-32,0.01,0.03,4.136,89,3622.000,0.004340,0.000040,100,61,3,1911,36.0,16512,255,-128,-128,37.4,433,439,502,29,8,0,0,0,0,0,0.00,0.00,0.000,0.00,145,158
03/05/2020 20:52:28.436,76,16.0,-32,0.01,0.03,4.136,89,3669.000,0.004340,0.000040,100,61,3,1912,36.0,16512,255,-128,-128,37.4,434,438,501,29,8,0,0,0,0,0,0.00,0.00,0.000,0.00,145,162
03/05/2020 20:52:29.436,78,16.0,-32,0.01,0.04,4.136,89,3650.000,0.004340,0.000060,100,61,3,1913,36.0,16512,255,-128,-128,37.4,434,439,501,29,8,0,0,0,0,0,0.00,0.00,0.000,0.00,144,161
03/05/2020 20:52:30.436,77,15.0,-32,0.01,0.03,4.136,89,3554.000,0.004340,0.000040,100,61,3,1914,36.0,16512,255,-128,-128,37.4,435,438,501,29,8,0,0,0,0,0,0.00,0.00,0.000,0.00,145,161
03/05/2020 20:52:31.436,75,15.0,-32,0.01,0.03,4.136,89,3949.000,0.004320,0.000040,100,61,3,1915,36.0,16512,255,-128,-128,37.4,437,441,502,29,8,0,0,0,0,0,0.00,0.00,0.000,0.00,145,158
03/05/2020 20:52:32.436,77,15.0,-32,0.01,0.04,4.136,89,3785.000,0.004320,0.000040,100,61,3,1916,36.0,16512,255,-128,-128,37.4,441,445,503,29,8,0,0,0,0,0,0.00,0.00,0.000,0.00,144,160
03/05/2020 20:52:33.436,77,15.0,-32,0.01,0.04,4.136,89,3785.000,0.004340,0.000040,100,61,3,1917,36.0,16512,255,-128,-128,37.4,434,440,501,29,8,0,0,0,0,0,0.00,0.00,0.000,0.00,149,158
03/05/2020 20:52:34.436,77,15.0,-32,0.01,0.03,4.136,89,3649.000,0.004340,0.000040,100,61,3,1918,36.0,16512,255,-128,-128,37.4,435,440,502,29,8,0,0,0,0,0,0.00,0.00,0.000,0.00,148,159
03/05/2020 20:52:35.436,76,15.0,-32,0.01,0.04,4.136,89,3845.000,0.004360,0.000040,100,61,3,1919,36.0,16512,255,-128,-128,37.4,439,445,514,29,8,0,0,0,0,0,0.00,0.00,0.000,0.00,147,160
03/05/2020 20:52:36.436,78,15.0,-32,0.01,0.03,4.136,89,3522.000,0.004360,0.000060,100,61,3,1920,36.0,16512,255,-128,-128,37.4,434,439,502,29,8,0,0,0,0,0,0.00,0.00,0.000,0.00,145,161
03/05/2020 20:52:37.436,78,15.0,-32,0.01,0.03,4.136,89,3557.000,0.004340,0.000040,100,61,3,1921,36.0,16512,255,-128,-128,37.4,431,436,515,29,8,0,0,0,0,0,0.00,0.00,0.000,0.00,148,156
03/05/2020 20:52:38.436,77,15.0,-32,0.01,0.03,4.136,89,3284.000,0.004340,0.000040,100,61,3,1922,36.0,16512,255,-128,-128,37.4,434,439,501,29,8,0,0,0,0,0,0.00,0.00,0.000,0.00,148,155
03/05/2020 20:52:39.436,76,15.0,-32,0.01,0.03,4.136,89,3858.000,0.004340,0.000040,100,61,3,1923,36.0,16512,255,-128,-128,37.4,434,439,501,29,8,0,0,0,0,0,0.00,0.00,0.000,0.00,145,157
03/05/2020 20:52:40.436,78,15.0,-32,0.01,0.04,4.136,89,3390.000,0.004340,0.000060,100,61,3,1924,36.0,16512,255,-128,-128,37.4,441,445,514,29,8,0,0,0,0,0,0.00,0.00,0.000,0.00,145,161
03/05/2020 20:52:41.436,78,15.0,-32,0.01,0.03,4.136,89,3511.000,0.004340,0.000040,100,61,3,1925,36.0,16512,255,-128,-128,37.4,435,439,501,29,8,0,0,0,0,0,0.00,0.00,0.000,0.00,148,155
03/05/2020 20:52:42.436,77,15.0,-32,0.01,0.03,4.136,89,3235.000,0.004340,0.000040,100,61,3,1926,36.0,16512,255,-128,-128,37.4,429,439,487,29,8,0,0,0,0,0,0.00,0.00,0.000,0.00,147,160
03/05/2020 20:52:43.436,78,15.0,-32,0.01,0.03,4.136,89,3719.000,0.004400,0.000060,100,61,3,1927,36.0,16512,255,-128,-128,37.4,435,440,501,29,8,0,0,0,0,0,0.00,0.00,0.000,0.00,145,163
03/05/2020 20:52:44.436,79,15.0,-31,0.01,0.06,4.136,89,3278.000,0.004400,0.000040,100,61,3,1928,36.0,16512,255,-128,-128,37.4,434,440,502,29,8,0,0,0,0,0,0.00,0.00,0.000,0.00,148,153
03/05/2020 20:52:45.436,78,15.0,-31,0.01,0.03,4.136,89,3339.000,0.004360,0.000040,100,61,3,1929,36.0,16512,255,-128,-128,37.4,447,450,516,29,8,0,0,0,0,0,0.00,0.00,0.000,0.00,148,159
03/05/2020 20:52:46.436,76,15.0,-32,0.01,0.04,4.136,89,3393.000,0.004360,0.000040,100,61,3,1930,36.0,16512,255,-128,-128,37.4,435,441,502,29,8,0,0,0,0,0,0.00,0.00,0.000,0.00,144,159
03/05/2020 20:52:47.436,78,15.0,-32,0.01,0.03,4.136,89,3153.000,0.004360,0.000040,100,61,3,1931,36.0,16512,255,-128,-128,37.4,435,439,491,29,8,0,0,0,0,0,0.00,0.00,0.000,0.00,145,162
03/05/2020 20:52:48.436,80,16.0,-32,0.01,0.04,4.136,89,3377.000,0.004360,0.000040,100,61,3,1932,36.0,16512,255,-128,-128,37.4,436,441,502,29,8,0,0,0,0,0,0.00,0.00,0.000,0.00,150,156
03/05/2020 20:52:49.436,78,16.0,-32,0.01,0.03,4.136,89,3230.000,0.004380,0.000040,100,61,3,1933,36.0,16512,255,-128,-128,37.4,435,440,502,29,8,0,0,0,0,0,0.00,0.00,0.000,0.00,146,156
03/05/2020 20:52:50.436,78,16.0,-32,0.01,0.04,4.136,89,4005.000,0.004380,0.000060,100,61,3,1934,36.0,16512,255,-128,-128,37.4,435,440,501,29,8,0,0,0,0,0,0.00,0.00,0.000,0.00,149,159
03/05/2020 20:52:51.436,81,16.0,-32,0.01,0.04,4.136,89,3715.000,0.004440,0.000060,100,61,3,1935,36.0,16512,255,-128,-128,37.4,435,440,502,29,8,0,0,0,0,0,0.00,0.00,0.000,0.00,144,161
03/05/2020 20:52:52.436,82,16.0,-32,0.01,0.03,4.136,89,3897.000,0.004440,0.000060,100,61,3,1936,36.0,16512,255,-128,-128,37.4,440,445,506,29,8,0,0,0,0,0,0.00,0.00,0.000,0.00,147,156
03/05/2020 20:52:53.436,80,16.0,-33,0.01,0.04,4.136,89,3994.000,0.004480,0.000040,100,61,3,1937,36.0,16512,255,-128,-128,37.4,434,439,501,29,8,0,0,0,0,0,0.00,0.00,0.000,0.00,148,156
03/05/2020 20:52:54.436,76,16.0,-33,0.01,0.03,4.136,89,5747.000,0.004480,0.000040,100,61,3,1938,36.0,16512,255,-128,-128,37.4,424,422,488,29,8,0,0,0,0,0,0.00,0.00,0.000,0.00,148,161
03/05/2020 20:52:55.436,74,16.0,-33,0.01,0.03,4.136,89,5017.000,0.004420,0.000040,100,61,3,1939,36.0,16512,255,-128,-128,37.4,435,440,502,29,8,0,0,0,0,0,0.00,0.00,0.000,0.00,145,161
03/05/2020 20:52:56.436,74,16.0,-33,0.01,0.04,4.136,89,5055.000,0.004420,0.000040,100,61,3,1940,36.0,16512,255,-128,-128,37.4,437,441,502,29,8,0,0,0,0,0,0.00,0.00,0.000,0.00,147,153
03/05/2020 20:52:57.436,75,16.0,-33,0.01,0.04,4.136,89,4382.000,0.004400,0.000060,100,61,3,1941,36.0,16512,255,-128,-128,37.4,436,440,502,29,8,0,0,0,0,0,0.00,0.00,0.000,0.00,149,161
03/05/2020 20:52:58.436,76,16.0,-33,0.01,0.04,4.136,89,4344.000,0.004400,0.000040,100,61,3,1942,36.0,16512,255,-128,-128,37.4,436,442,502,29,8,0,0,0,0,0,0.00,0.00,0.000,0.00,149,159
03/05/2020 20:52:59.436,77,16.0,-32,0.01,0.03,4.136,89,3691.000,0.004380,0.000040,100,61,3,1943,36.0,16512,255,-128,-128,37.4,436,441,502,29,8,0,0,0,0,0,0.00,0.00,0.000,0.00,145,161
03/05/2020 20:53:00.436,76,16.0,-31,0.01,0.04,4.136,89,3706.000,0.004380,0.000040,100,61,3,1944,36.0,16512,255,-128,-128,37.4,435,441,502,29,8,0,0,0,0,0,0.00,0.00,0.000,0.00,147,159
03/05/2020 20:53:01.436,75,16.0,-33,0.01,0.03,4.136,89,3360.000,0.004380,0.000040,100,61,3,1945,36.0,16512,255,-128,-128,37.4,436,441,501,29,8,0,0,0,0,0,0.00,0.00,0.000,0.00,147,154
03/05/2020 20:53:02.436,74,16.0,-33,0.01,0.03,4.136,89,3875.000,0.004380,0.000040,100,61,3,1946,36.0,16512,255,-128,-128,37.4,436,441,501,29,8,0,0,0,0,0,0.00,0.00,0.000,0.00,147,162
03/05/2020 20:53:03.436,76,16.0,-33,0.01,0.04,4.136,89,3379.000,0.004360,0.000040,100,61,3,1947,36.0,16512,255,-128,-128,37.4,437,441,502,29,8,0,0,0,0,0,0.00,0.00,0.000,0.00,145,160
03/05/2020 20:53:04.436,76,16.0,-33,0.01,0.02,4.136,89,3591.000,0.004360,0.000040,100,61,3,1948,36.0,16512,255,-128,-128,37.4,437,440,501,29,8,0,0,0,0,0,0.00,0.00,0.000,0.00,147,155
03/05/2020 20:53:05.436,75,16.0,-33,0.01,0.04,4.136,89,3258.000,0.004360,0.000060,100,62,3,1949,36.0,16512,255,-128,-128,37.4,429,429,499,29,8,0,0,0,0,0,0.00,0.00,0.000,0.00,145,163
03/05/2020 20:53:06.436,73,16.0,-33,0.01,0.03,4.136,89,3672.000,0.004360,0.000040,100,62,3,1950,36.0,16512,255,-128,-128,37.4,436,441,502,29,8,0,0,0,0,0,0.00,0.00,0.000,0.00,144,158
03/05/2020 20:53:07.436,74,16.0,-33,0.01,0.02,4.136,89,3096.000,0.004400,0.000040,100,62,3,1951,36.0,16512,255,-128,-128,37.4,436,441,502,29,8,0,0,0,0,0,0.00,0.00,0.000,0.00,147,158
03/05/2020 20:53:08.436,75,16.0,-32,0.01,0.03,4.136,89,3209.000,0.004400,0.000040,100,61,3,1952,36.0,16512,255,-128,-128,37.4,436,440,502,29,8,0,0,0,0,0,0.00,0.00,0.000,0.00,145,159
03/05/2020 20:53:09.436,73,16.0,-32,0.01,0.03,4.136,89,2928.000,0.004400,0.000040,100,62,3,1953,36.0,16512,255,-128,-128,37.4,436,442,501,29,8,0,0,0,0,0,0.00,0.00,0.000,0.00,149,157
03/05/2020 20:53:10.436,70,16.0,-33,0.01,0.03,4.136,89,3419.000,0.004400,0.000040,100,62,3,1954,36.0,16512,255,-128,-128,37.4,442,447,514,29,8,0,0,0,0,0,0.00,0.00,0.000,0.00,145,162
03/05/2020 20:53:11.436,73,16.0,-33,0.01,0.03,4.136,89,2992.000,0.004420,0.000040,100,61,3,1955,36.0,16512,255,-128,-128,37.4,435,440,501,29,8,0,0,0,0,0,0.00,0.00,0.000,0.00,149,157
03/05/2020 20:53:12.436,75,16.0,-33,0.01,0.04,4.136,89,3148.000,0.004420,0.000040,100,61,3,1956,36.0,16512,255,-128,-128,37.4,435,439,502,29,8,0,0,0,0,0,0.00,0.00,0.000,0.00,149,158
03/05/2020 20:53:13.436,74,16.0,-33,0.01,0.03,4.136,89,2862.000,0.004360,0.000040,100,61,3,1957,36.0,16512,255,-128,-128,37.4,435,439,502,29,8,0,0,0,0,0,0.00,0.00,0.000,0.00,149,157
03/05/2020 20:53:14.436,76,16.0,-33,0.01,0.03,4.136,89,3262.000,0.004360,0.000040,100,61,3,1958,36.0,16512,255,-128,-128,37.4,436,442,502,29,8,0,0,0,0,0,0.00,0.00,0.000,0.00,145,161
03/05/2020 20:53:15.436,77,16.0,-33,0.01,0.04,4.136,89,2936.000,0.004360,0.000040,100,61,3,1959,36.0,16512,255,-128,-128,37.4,437,441,502,29,8,0,0,0,0,0,0.00,0.00,0.000,0.00,145,162
03/05/2020 20:53:16.436,77,16.0,-33,0.01,0.03,4.136,89,3195.000,0.004360,0.000040,100,61,3,1960,36.0,16512,255,-128,-128,37.4,436,442,501,29,8,0,0,0,0,0,0.00,0.00,0.000,0.00,148,158
03/05/2020 20:53:17.436,73,16.0,-33,0.01,0.04,4.136,89,3204.000,0.004360,0.000040,100,61,3,1961,36.0,16512,255,-128,-128,37.4,436,440,502,29,8,0,0,0,0,0,0.00,0.00,0.000,0.00,145,161
03/05/2020 20:53:18.436,76,15.0,-33,0.01,0.03,4.136,89,3435.000,0.004360,0.000040,100,61,3,1962,36.0,16512,255,-128,-128,37.4,435,440,501,29,8,0,0,0,0,0,0.00,0.00,0.000,0.00,146,160
03/05/2020 20:53:19.436,78,15.0,-33,0.01,0.03,4.136,89,3495.000,0.004400,0.000040,100,61,3,1963,36.0,16512,255,-128,-128,37.4,434,439,502,29,8,0,0,0,0,0,0.00,0.00,0.000,0.00,149,158
03/05/2020 20:53:20.436,77,15.0,-33,0.01,0.03,4.136,89,3310.000,0.004400,0.000040,100,61,3,1964,36.0,16512,255,-128,-128,37.4,436,440,501,29,8,0,0,0,0,0,0.00,0.00,0.000,0.00,149,157
03/05/2020 20:53:21.436,74,15.0,-33,0.01,0.03,4.136,89,4100.000,0.004460,0.000040,100,61,3,1965,36.0,16512,255,-128,-128,37.4,424,424,484,29,8,0,0,0,0,0,0.00,0.00,0.000,0.00,148,154
03/05/2020 20:53:22.436,77,15.0,-33,0.01,0.03,4.136,89,3709.000,0.004460,0.000040,100,61,3,1966,36.0,16512,255,-128,-128,37.4,433,439,502,29,8,0,0,0,0,0,0.00,0.00,0.000,0.00,149,159
03/05/2020 20:53:23.436,77,15.0,-33,0.01,0.04,4.136,89,3845.000,0.004420,0.000040,100,61,3,1967,36.0,16512,255,-128,-128,37.4,433,436,494,29,8,0,0,0,0,0,0.00,0.00,0.000,0.00,149,161
03/05/2020 20:53:24.436,75,16.0,-32,0.01,0.04,4.136,89,3513.000,0.004420,0.000040,100,61,3,1968,36.0,16512,255,-128,-128,37.4,437,442,502,29,8,0,0,0,0,0,0.00,0.00,0.000,0.00,148,157
03/05/2020 20:53:25.436,75,16.0,-33,0.01,0.06,4.136,89,4047.000,0.004420,0.000060,100,60,3,1969,36.0,16512,255,-128,-128,37.4,441,446,503,29,8,0,0,0,0,0,0.00,0.00,0.000,0.00,145,156
